2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-09 10:26:13,596 - Train: 92.67% [347800/375300]  [278.0/300.0] [batch_t 0.115 (0.148)] [data_t 0.004] [optim_t 0.111] [lr 0.000069] [CE 3.044 (3.145)] [KD 0.000 (0.000)]
2024-10-09 10:26:19,473 - Train: 92.69% [347850/375300]  [278.1/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.000069] [CE 3.127 (3.177)] [KD 0.000 (0.000)]
2024-10-09 10:26:25,348 - Train: 92.70% [347900/375300]  [278.1/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.000069] [CE 3.252 (3.167)] [KD 0.000 (0.000)]
2024-10-09 10:26:31,138 - Train: 92.71% [347950/375300]  [278.1/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.107] [lr 0.000069] [CE 2.733 (3.137)] [KD 0.000 (0.000)]
2024-10-09 10:26:37,264 - Train: 92.73% [348000/375300]  [278.2/300.0] [batch_t 0.110 (0.122)] [data_t 0.004] [optim_t 0.106] [lr 0.000069] [CE 3.187 (3.172)] [KD 0.000 (0.000)]
2024-10-09 10:26:43,453 - Train: 92.74% [348050/375300]  [278.2/300.0] [batch_t 0.107 (0.124)] [data_t 0.004] [optim_t 0.103] [lr 0.000068] [CE 2.902 (3.098)] [KD 0.000 (0.000)]
2024-10-09 10:26:49,228 - Train: 92.75% [348100/375300]  [278.3/300.0] [batch_t 0.112 (0.115)] [data_t 0.004] [optim_t 0.108] [lr 0.000068] [CE 2.958 (3.133)] [KD 0.000 (0.000)]
2024-10-09 10:26:55,246 - Train: 92.77% [348150/375300]  [278.3/300.0] [batch_t 0.122 (0.120)] [data_t 0.004] [optim_t 0.118] [lr 0.000068] [CE 2.779 (3.135)] [KD 0.000 (0.000)]
2024-10-09 10:27:01,007 - Train: 92.78% [348200/375300]  [278.3/300.0] [batch_t 0.116 (0.115)] [data_t 0.004] [optim_t 0.112] [lr 0.000068] [CE 3.254 (3.194)] [KD 0.000 (0.000)]
2024-10-09 10:27:07,148 - Train: 92.79% [348250/375300]  [278.4/300.0] [batch_t 0.112 (0.123)] [data_t 0.004] [optim_t 0.107] [lr 0.000068] [CE 2.972 (3.076)] [KD 0.000 (0.000)]
2024-10-09 10:27:13,465 - Train: 92.81% [348300/375300]  [278.4/300.0] [batch_t 0.110 (0.126)] [data_t 0.004] [optim_t 0.106] [lr 0.000068] [CE 3.085 (3.072)] [KD 0.000 (0.000)]
2024-10-09 10:27:19,335 - Train: 92.82% [348350/375300]  [278.5/300.0] [batch_t 0.114 (0.117)] [data_t 0.004] [optim_t 0.110] [lr 0.000068] [CE 2.974 (3.163)] [KD 0.000 (0.000)]
2024-10-09 10:27:25,270 - Train: 92.83% [348400/375300]  [278.5/300.0] [batch_t 0.111 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.000067] [CE 2.874 (3.157)] [KD 0.000 (0.000)]
2024-10-09 10:27:31,179 - Train: 92.85% [348450/375300]  [278.5/300.0] [batch_t 0.116 (0.118)] [data_t 0.004] [optim_t 0.112] [lr 0.000067] [CE 3.169 (3.155)] [KD 0.000 (0.000)]
2024-10-09 10:27:37,133 - Train: 92.86% [348500/375300]  [278.6/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.106] [lr 0.000067] [CE 3.448 (3.140)] [KD 0.000 (0.000)]
2024-10-09 10:27:43,821 - Train: 92.87% [348550/375300]  [278.6/300.0] [batch_t 0.123 (0.134)] [data_t 0.004] [optim_t 0.119] [lr 0.000067] [CE 3.173 (3.141)] [KD 0.000 (0.000)]
2024-10-09 10:27:50,058 - Train: 92.89% [348600/375300]  [278.7/300.0] [batch_t 0.131 (0.125)] [data_t 0.004] [optim_t 0.126] [lr 0.000067] [CE 3.108 (3.215)] [KD 0.000 (0.000)]
2024-10-09 10:27:56,112 - Train: 92.90% [348650/375300]  [278.7/300.0] [batch_t 0.121 (0.121)] [data_t 0.004] [optim_t 0.117] [lr 0.000067] [CE 3.351 (3.166)] [KD 0.000 (0.000)]
2024-10-09 10:28:02,103 - Train: 92.91% [348700/375300]  [278.7/300.0] [batch_t 0.124 (0.120)] [data_t 0.004] [optim_t 0.120] [lr 0.000067] [CE 2.817 (3.147)] [KD 0.000 (0.000)]
2024-10-09 10:28:08,201 - Train: 92.93% [348750/375300]  [278.8/300.0] [batch_t 0.128 (0.122)] [data_t 0.004] [optim_t 0.123] [lr 0.000067] [CE 3.176 (3.190)] [KD 0.000 (0.000)]
2024-10-09 10:28:14,842 - Train: 92.94% [348800/375300]  [278.8/300.0] [batch_t 0.123 (0.133)] [data_t 0.004] [optim_t 0.119] [lr 0.000066] [CE 2.885 (3.089)] [KD 0.000 (0.000)]
2024-10-09 10:28:21,031 - Train: 92.95% [348850/375300]  [278.9/300.0] [batch_t 0.120 (0.124)] [data_t 0.004] [optim_t 0.116] [lr 0.000066] [CE 2.957 (3.101)] [KD 0.000 (0.000)]
2024-10-09 10:28:27,114 - Train: 92.97% [348900/375300]  [278.9/300.0] [batch_t 0.128 (0.122)] [data_t 0.004] [optim_t 0.124] [lr 0.000066] [CE 3.109 (3.129)] [KD 0.000 (0.000)]
2024-10-09 10:28:33,021 - Train: 92.98% [348950/375300]  [278.9/300.0] [batch_t 0.111 (0.118)] [data_t 0.004] [optim_t 0.107] [lr 0.000066] [CE 2.797 (3.146)] [KD 0.000 (0.000)]
2024-10-09 10:28:39,105 - Train: 92.99% [349000/375300]  [279.0/300.0] [batch_t 0.288 (0.122)] [data_t 0.004] [optim_t 0.283] [lr 0.000066] [CE 3.179 (3.118)] [KD 0.000 (0.000)]
2024-10-09 10:28:48,975 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39633] [top5_cnt  47334] [top_all  50000]
2024-10-09 10:28:48,976 - net: 79.266 (94.668)
2024-10-09 10:28:55,650 - Test (net_E): 100.00% [50/50] [batch_t 0.026 (0.126)] [top1_cnt  39851] [top5_cnt  47410] [top_all  50000]
2024-10-09 10:28:55,650 - net_E: 79.702 (94.820)
2024-10-09 10:28:55,808 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.702 (epoch: 279)]
2024-10-09 10:28:55,809 - ==> Total time: 12:28:33	 Eta: 0:56:20 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:29:03,306 - Train: 93.01% [349050/375300]  [279.0/300.0] [batch_t 0.110 (0.151)] [data_t 0.004] [optim_t 0.106] [lr 0.000066] [CE 3.156 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:29:09,470 - Train: 93.02% [349100/375300]  [279.1/300.0] [batch_t 0.125 (0.123)] [data_t 0.004] [optim_t 0.121] [lr 0.000066] [CE 2.864 (3.178)] [KD 0.000 (0.000)]
2024-10-09 10:29:15,336 - Train: 93.03% [349150/375300]  [279.1/300.0] [batch_t 0.109 (0.117)] [data_t 0.004] [optim_t 0.105] [lr 0.000065] [CE 3.227 (3.134)] [KD 0.000 (0.000)]
2024-10-09 10:29:21,177 - Train: 93.05% [349200/375300]  [279.1/300.0] [batch_t 0.118 (0.117)] [data_t 0.004] [optim_t 0.113] [lr 0.000065] [CE 3.192 (3.175)] [KD 0.000 (0.000)]
2024-10-09 10:29:27,536 - Train: 93.06% [349250/375300]  [279.2/300.0] [batch_t 0.110 (0.127)] [data_t 0.004] [optim_t 0.106] [lr 0.000065] [CE 3.500 (3.155)] [KD 0.000 (0.000)]
2024-10-09 10:29:33,538 - Train: 93.07% [349300/375300]  [279.2/300.0] [batch_t 0.113 (0.120)] [data_t 0.004] [optim_t 0.109] [lr 0.000065] [CE 2.819 (3.134)] [KD 0.000 (0.000)]
2024-10-09 10:29:39,334 - Train: 93.09% [349350/375300]  [279.3/300.0] [batch_t 0.114 (0.116)] [data_t 0.004] [optim_t 0.109] [lr 0.000065] [CE 2.761 (3.156)] [KD 0.000 (0.000)]
2024-10-09 10:29:45,500 - Train: 93.10% [349400/375300]  [279.3/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.106] [lr 0.000065] [CE 3.151 (3.159)] [KD 0.000 (0.000)]
2024-10-09 10:29:51,617 - Train: 93.11% [349450/375300]  [279.3/300.0] [batch_t 0.234 (0.122)] [data_t 0.004] [optim_t 0.230] [lr 0.000065] [CE 2.969 (3.154)] [KD 0.000 (0.000)]
2024-10-09 10:29:57,683 - Train: 93.13% [349500/375300]  [279.4/300.0] [batch_t 0.115 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.000065] [CE 2.940 (3.141)] [KD 0.000 (0.000)]
2024-10-09 10:30:03,705 - Train: 93.14% [349550/375300]  [279.4/300.0] [batch_t 0.123 (0.120)] [data_t 0.004] [optim_t 0.119] [lr 0.000064] [CE 3.226 (3.128)] [KD 0.000 (0.000)]
2024-10-09 10:30:09,667 - Train: 93.15% [349600/375300]  [279.5/300.0] [batch_t 0.117 (0.119)] [data_t 0.004] [optim_t 0.112] [lr 0.000064] [CE 3.176 (3.187)] [KD 0.000 (0.000)]
2024-10-09 10:30:15,681 - Train: 93.17% [349650/375300]  [279.5/300.0] [batch_t 0.117 (0.120)] [data_t 0.004] [optim_t 0.112] [lr 0.000064] [CE 3.029 (3.159)] [KD 0.000 (0.000)]
2024-10-09 10:30:21,330 - Train: 93.18% [349700/375300]  [279.5/300.0] [batch_t 0.107 (0.113)] [data_t 0.004] [optim_t 0.103] [lr 0.000064] [CE 3.120 (3.116)] [KD 0.000 (0.000)]
2024-10-09 10:30:27,800 - Train: 93.19% [349750/375300]  [279.6/300.0] [batch_t 0.247 (0.129)] [data_t 0.004] [optim_t 0.242] [lr 0.000064] [CE 3.234 (3.166)] [KD 0.000 (0.000)]
2024-10-09 10:30:33,739 - Train: 93.21% [349800/375300]  [279.6/300.0] [batch_t 0.112 (0.119)] [data_t 0.004] [optim_t 0.108] [lr 0.000064] [CE 3.017 (3.178)] [KD 0.000 (0.000)]
2024-10-09 10:30:39,549 - Train: 93.22% [349850/375300]  [279.7/300.0] [batch_t 0.107 (0.116)] [data_t 0.004] [optim_t 0.103] [lr 0.000064] [CE 3.095 (3.094)] [KD 0.000 (0.000)]
2024-10-09 10:30:45,347 - Train: 93.23% [349900/375300]  [279.7/300.0] [batch_t 0.116 (0.116)] [data_t 0.004] [optim_t 0.111] [lr 0.000063] [CE 3.206 (3.146)] [KD 0.000 (0.000)]
2024-10-09 10:30:51,418 - Train: 93.25% [349950/375300]  [279.7/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.105] [lr 0.000063] [CE 2.993 (3.148)] [KD 0.000 (0.000)]
2024-10-09 10:30:57,567 - Train: 93.26% [350000/375300]  [279.8/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.107] [lr 0.000063] [CE 3.192 (3.140)] [KD 0.000 (0.000)]
2024-10-09 10:31:03,321 - Train: 93.27% [350050/375300]  [279.8/300.0] [batch_t 0.114 (0.115)] [data_t 0.004] [optim_t 0.109] [lr 0.000063] [CE 2.826 (3.151)] [KD 0.000 (0.000)]
2024-10-09 10:31:09,547 - Train: 93.29% [350100/375300]  [279.9/300.0] [batch_t 0.112 (0.124)] [data_t 0.004] [optim_t 0.107] [lr 0.000063] [CE 3.142 (3.169)] [KD 0.000 (0.000)]
2024-10-09 10:31:15,659 - Train: 93.30% [350150/375300]  [279.9/300.0] [batch_t 0.116 (0.122)] [data_t 0.004] [optim_t 0.112] [lr 0.000063] [CE 3.105 (3.185)] [KD 0.000 (0.000)]
2024-10-09 10:31:21,666 - Train: 93.31% [350200/375300]  [279.9/300.0] [batch_t 0.109 (0.120)] [data_t 0.004] [optim_t 0.104] [lr 0.000063] [CE 3.047 (3.145)] [KD 0.000 (0.000)]
2024-10-09 10:31:28,213 - Train: 93.33% [350250/375300]  [280.0/300.0] [batch_t 0.120 (0.131)] [data_t 0.004] [optim_t 0.116] [lr 0.000063] [CE 3.036 (3.115)] [KD 0.000 (0.000)]
2024-10-09 10:31:38,330 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.127)] [top1_cnt  39693] [top5_cnt  47307] [top_all  50000]
2024-10-09 10:31:38,330 - net: 79.386 (94.614)
2024-10-09 10:31:44,972 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.125)] [top1_cnt  39875] [top5_cnt  47415] [top_all  50000]
2024-10-09 10:31:44,973 - net_E: 79.750 (94.830)
2024-10-09 10:31:45,135 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.750 (epoch: 280)]
2024-10-09 10:31:45,136 - ==> Total time: 12:31:22	 Eta: 0:53:40 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:31:52,182 - Train: 93.34% [350300/375300]  [280.0/300.0] [batch_t 0.112 (0.144)] [data_t 0.005] [optim_t 0.107] [lr 0.000062] [CE 3.203 (3.156)] [KD 0.000 (0.000)]
2024-10-09 10:31:58,431 - Train: 93.35% [350350/375300]  [280.1/300.0] [batch_t 0.120 (0.125)] [data_t 0.004] [optim_t 0.116] [lr 0.000062] [CE 2.872 (3.136)] [KD 0.000 (0.000)]
2024-10-09 10:32:04,340 - Train: 93.37% [350400/375300]  [280.1/300.0] [batch_t 0.119 (0.118)] [data_t 0.004] [optim_t 0.115] [lr 0.000062] [CE 3.406 (3.195)] [KD 0.000 (0.000)]
2024-10-09 10:32:11,023 - Train: 93.38% [350450/375300]  [280.1/300.0] [batch_t 0.114 (0.134)] [data_t 0.004] [optim_t 0.110] [lr 0.000062] [CE 3.326 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:32:17,213 - Train: 93.39% [350500/375300]  [280.2/300.0] [batch_t 0.125 (0.124)] [data_t 0.004] [optim_t 0.121] [lr 0.000062] [CE 2.982 (3.120)] [KD 0.000 (0.000)]
2024-10-09 10:32:23,158 - Train: 93.41% [350550/375300]  [280.2/300.0] [batch_t 0.119 (0.119)] [data_t 0.004] [optim_t 0.115] [lr 0.000062] [CE 3.125 (3.121)] [KD 0.000 (0.000)]
2024-10-09 10:32:29,582 - Train: 93.42% [350600/375300]  [280.3/300.0] [batch_t 0.117 (0.128)] [data_t 0.004] [optim_t 0.113] [lr 0.000062] [CE 3.379 (3.142)] [KD 0.000 (0.000)]
2024-10-09 10:32:35,456 - Train: 93.43% [350650/375300]  [280.3/300.0] [batch_t 0.106 (0.117)] [data_t 0.004] [optim_t 0.102] [lr 0.000062] [CE 3.289 (3.092)] [KD 0.000 (0.000)]
2024-10-09 10:32:41,299 - Train: 93.45% [350700/375300]  [280.3/300.0] [batch_t 0.116 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.000061] [CE 3.277 (3.171)] [KD 0.000 (0.000)]
2024-10-09 10:32:47,554 - Train: 93.46% [350750/375300]  [280.4/300.0] [batch_t 0.122 (0.125)] [data_t 0.004] [optim_t 0.118] [lr 0.000061] [CE 3.219 (3.146)] [KD 0.000 (0.000)]
2024-10-09 10:32:53,858 - Train: 93.47% [350800/375300]  [280.4/300.0] [batch_t 0.124 (0.126)] [data_t 0.004] [optim_t 0.120] [lr 0.000061] [CE 3.292 (3.193)] [KD 0.000 (0.000)]
2024-10-09 10:32:59,741 - Train: 93.49% [350850/375300]  [280.5/300.0] [batch_t 0.118 (0.118)] [data_t 0.004] [optim_t 0.113] [lr 0.000061] [CE 3.227 (3.140)] [KD 0.000 (0.000)]
2024-10-09 10:33:05,936 - Train: 93.50% [350900/375300]  [280.5/300.0] [batch_t 0.113 (0.124)] [data_t 0.004] [optim_t 0.109] [lr 0.000061] [CE 3.265 (3.106)] [KD 0.000 (0.000)]
2024-10-09 10:33:12,201 - Train: 93.51% [350950/375300]  [280.5/300.0] [batch_t 0.136 (0.125)] [data_t 0.004] [optim_t 0.131] [lr 0.000061] [CE 3.224 (3.161)] [KD 0.000 (0.000)]
2024-10-09 10:33:18,448 - Train: 93.53% [351000/375300]  [280.6/300.0] [batch_t 0.125 (0.125)] [data_t 0.004] [optim_t 0.121] [lr 0.000061] [CE 3.090 (3.161)] [KD 0.000 (0.000)]
2024-10-09 10:33:24,321 - Train: 93.54% [351050/375300]  [280.6/300.0] [batch_t 0.113 (0.117)] [data_t 0.004] [optim_t 0.109] [lr 0.000060] [CE 3.196 (3.155)] [KD 0.000 (0.000)]
2024-10-09 10:33:30,606 - Train: 93.55% [351100/375300]  [280.7/300.0] [batch_t 0.106 (0.126)] [data_t 0.004] [optim_t 0.102] [lr 0.000060] [CE 3.310 (3.173)] [KD 0.000 (0.000)]
2024-10-09 10:33:36,972 - Train: 93.57% [351150/375300]  [280.7/300.0] [batch_t 0.129 (0.127)] [data_t 0.004] [optim_t 0.125] [lr 0.000060] [CE 3.283 (3.122)] [KD 0.000 (0.000)]
2024-10-09 10:33:43,201 - Train: 93.58% [351200/375300]  [280.7/300.0] [batch_t 0.119 (0.124)] [data_t 0.004] [optim_t 0.114] [lr 0.000060] [CE 3.120 (3.162)] [KD 0.000 (0.000)]
2024-10-09 10:33:49,166 - Train: 93.59% [351250/375300]  [280.8/300.0] [batch_t 0.118 (0.119)] [data_t 0.004] [optim_t 0.114] [lr 0.000060] [CE 3.101 (3.161)] [KD 0.000 (0.000)]
2024-10-09 10:33:55,867 - Train: 93.61% [351300/375300]  [280.8/300.0] [batch_t 0.120 (0.134)] [data_t 0.004] [optim_t 0.116] [lr 0.000060] [CE 2.920 (3.135)] [KD 0.000 (0.000)]
2024-10-09 10:34:02,005 - Train: 93.62% [351350/375300]  [280.9/300.0] [batch_t 0.113 (0.123)] [data_t 0.004] [optim_t 0.109] [lr 0.000060] [CE 3.068 (3.164)] [KD 0.000 (0.000)]
2024-10-09 10:34:08,260 - Train: 93.63% [351400/375300]  [280.9/300.0] [batch_t 0.121 (0.125)] [data_t 0.004] [optim_t 0.117] [lr 0.000060] [CE 3.127 (3.129)] [KD 0.000 (0.000)]
2024-10-09 10:34:14,827 - Train: 93.65% [351450/375300]  [280.9/300.0] [batch_t 0.112 (0.131)] [data_t 0.004] [optim_t 0.107] [lr 0.000059] [CE 3.286 (3.132)] [KD 0.000 (0.000)]
2024-10-09 10:34:21,023 - Train: 93.66% [351500/375300]  [281.0/300.0] [batch_t 0.121 (0.124)] [data_t 0.004] [optim_t 0.116] [lr 0.000059] [CE 3.258 (3.191)] [KD 0.000 (0.000)]
2024-10-09 10:34:31,357 - Test (net): 100.00% [50/50] [batch_t 0.088 (0.125)] [top1_cnt  39674] [top5_cnt  47336] [top_all  50000]
2024-10-09 10:34:31,357 - net: 79.348 (94.672)
2024-10-09 10:34:38,054 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39858] [top5_cnt  47430] [top_all  50000]
2024-10-09 10:34:38,054 - net_E: 79.716 (94.860)
2024-10-09 10:34:38,200 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.750 (epoch: 280)]
2024-10-09 10:34:38,200 - ==> Total time: 12:34:15	 Eta: 0:51:00 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:34:43,177 - Train: 93.67% [351550/375300]  [281.0/300.0] [batch_t 0.120 (0.149)] [data_t 0.004] [optim_t 0.116] [lr 0.000059] [CE 3.275 (3.129)] [KD 0.000 (0.000)]
2024-10-09 10:34:49,632 - Train: 93.69% [351600/375300]  [281.1/300.0] [batch_t 0.118 (0.129)] [data_t 0.004] [optim_t 0.113] [lr 0.000059] [CE 3.331 (3.148)] [KD 0.000 (0.000)]
2024-10-09 10:34:55,518 - Train: 93.70% [351650/375300]  [281.1/300.0] [batch_t 0.120 (0.118)] [data_t 0.004] [optim_t 0.116] [lr 0.000059] [CE 3.195 (3.146)] [KD 0.000 (0.000)]
2024-10-09 10:35:01,671 - Train: 93.71% [351700/375300]  [281.1/300.0] [batch_t 0.121 (0.123)] [data_t 0.004] [optim_t 0.117] [lr 0.000059] [CE 3.050 (3.132)] [KD 0.000 (0.000)]
2024-10-09 10:35:08,156 - Train: 93.73% [351750/375300]  [281.2/300.0] [batch_t 0.114 (0.130)] [data_t 0.004] [optim_t 0.109] [lr 0.000059] [CE 3.197 (3.141)] [KD 0.000 (0.000)]
2024-10-09 10:35:14,085 - Train: 93.74% [351800/375300]  [281.2/300.0] [batch_t 0.123 (0.118)] [data_t 0.004] [optim_t 0.119] [lr 0.000059] [CE 3.119 (3.102)] [KD 0.000 (0.000)]
2024-10-09 10:35:20,385 - Train: 93.75% [351850/375300]  [281.3/300.0] [batch_t 0.115 (0.126)] [data_t 0.004] [optim_t 0.111] [lr 0.000059] [CE 2.934 (3.118)] [KD 0.000 (0.000)]
2024-10-09 10:35:26,615 - Train: 93.76% [351900/375300]  [281.3/300.0] [batch_t 0.120 (0.124)] [data_t 0.004] [optim_t 0.116] [lr 0.000058] [CE 3.509 (3.181)] [KD 0.000 (0.000)]
2024-10-09 10:35:32,498 - Train: 93.78% [351950/375300]  [281.3/300.0] [batch_t 0.117 (0.118)] [data_t 0.004] [optim_t 0.113] [lr 0.000058] [CE 3.358 (3.167)] [KD 0.000 (0.000)]
2024-10-09 10:35:38,956 - Train: 93.79% [352000/375300]  [281.4/300.0] [batch_t 0.106 (0.129)] [data_t 0.004] [optim_t 0.101] [lr 0.000058] [CE 3.355 (3.118)] [KD 0.000 (0.000)]
2024-10-09 10:35:44,660 - Train: 93.80% [352050/375300]  [281.4/300.0] [batch_t 0.114 (0.114)] [data_t 0.004] [optim_t 0.110] [lr 0.000058] [CE 2.894 (3.160)] [KD 0.000 (0.000)]
2024-10-09 10:35:50,447 - Train: 93.82% [352100/375300]  [281.5/300.0] [batch_t 0.112 (0.116)] [data_t 0.004] [optim_t 0.108] [lr 0.000058] [CE 3.373 (3.153)] [KD 0.000 (0.000)]
2024-10-09 10:35:56,469 - Train: 93.83% [352150/375300]  [281.5/300.0] [batch_t 0.118 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.000058] [CE 3.095 (3.137)] [KD 0.000 (0.000)]
2024-10-09 10:36:02,624 - Train: 93.84% [352200/375300]  [281.5/300.0] [batch_t 0.109 (0.123)] [data_t 0.004] [optim_t 0.104] [lr 0.000058] [CE 3.282 (3.129)] [KD 0.000 (0.000)]
2024-10-09 10:36:08,947 - Train: 93.86% [352250/375300]  [281.6/300.0] [batch_t 0.119 (0.126)] [data_t 0.004] [optim_t 0.115] [lr 0.000058] [CE 3.369 (3.124)] [KD 0.000 (0.000)]
2024-10-09 10:36:14,982 - Train: 93.87% [352300/375300]  [281.6/300.0] [batch_t 0.119 (0.121)] [data_t 0.004] [optim_t 0.114] [lr 0.000057] [CE 3.124 (3.156)] [KD 0.000 (0.000)]
2024-10-09 10:36:20,947 - Train: 93.88% [352350/375300]  [281.7/300.0] [batch_t 0.117 (0.119)] [data_t 0.004] [optim_t 0.113] [lr 0.000057] [CE 3.286 (3.177)] [KD 0.000 (0.000)]
2024-10-09 10:36:26,960 - Train: 93.90% [352400/375300]  [281.7/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.000057] [CE 3.374 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:36:33,018 - Train: 93.91% [352450/375300]  [281.7/300.0] [batch_t 0.119 (0.121)] [data_t 0.004] [optim_t 0.115] [lr 0.000057] [CE 3.480 (3.165)] [KD 0.000 (0.000)]
2024-10-09 10:36:38,973 - Train: 93.92% [352500/375300]  [281.8/300.0] [batch_t 0.120 (0.119)] [data_t 0.004] [optim_t 0.115] [lr 0.000057] [CE 2.973 (3.182)] [KD 0.000 (0.000)]
2024-10-09 10:36:45,343 - Train: 93.94% [352550/375300]  [281.8/300.0] [batch_t 0.119 (0.127)] [data_t 0.004] [optim_t 0.114] [lr 0.000057] [CE 3.235 (3.106)] [KD 0.000 (0.000)]
2024-10-09 10:36:51,206 - Train: 93.95% [352600/375300]  [281.9/300.0] [batch_t 0.118 (0.117)] [data_t 0.004] [optim_t 0.114] [lr 0.000057] [CE 3.267 (3.154)] [KD 0.000 (0.000)]
2024-10-09 10:36:57,208 - Train: 93.96% [352650/375300]  [281.9/300.0] [batch_t 0.220 (0.120)] [data_t 0.004] [optim_t 0.216] [lr 0.000057] [CE 3.280 (3.161)] [KD 0.000 (0.000)]
2024-10-09 10:37:03,358 - Train: 93.98% [352700/375300]  [281.9/300.0] [batch_t 0.116 (0.123)] [data_t 0.004] [optim_t 0.112] [lr 0.000056] [CE 2.979 (3.105)] [KD 0.000 (0.000)]
2024-10-09 10:37:09,186 - Train: 93.99% [352750/375300]  [282.0/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.106] [lr 0.000056] [CE 3.336 (3.167)] [KD 0.000 (0.000)]
2024-10-09 10:37:19,523 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39701] [top5_cnt  47396] [top_all  50000]
2024-10-09 10:37:19,524 - net: 79.402 (94.792)
2024-10-09 10:37:26,288 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.127)] [top1_cnt  39879] [top5_cnt  47432] [top_all  50000]
2024-10-09 10:37:26,288 - net_E: 79.758 (94.864)
2024-10-09 10:37:26,444 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.758 (epoch: 282)]
2024-10-09 10:37:26,444 - ==> Total time: 12:37:04	 Eta: 0:48:19 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:37:33,544 - Train: 94.00% [352800/375300]  [282.0/300.0] [batch_t 0.125 (0.136)] [data_t 0.004] [optim_t 0.121] [lr 0.000056] [CE 3.416 (3.154)] [KD 0.000 (0.000)]
2024-10-09 10:37:39,828 - Train: 94.02% [352850/375300]  [282.1/300.0] [batch_t 0.111 (0.126)] [data_t 0.004] [optim_t 0.107] [lr 0.000056] [CE 3.356 (3.134)] [KD 0.000 (0.000)]
2024-10-09 10:37:46,004 - Train: 94.03% [352900/375300]  [282.1/300.0] [batch_t 0.113 (0.123)] [data_t 0.004] [optim_t 0.109] [lr 0.000056] [CE 2.924 (3.095)] [KD 0.000 (0.000)]
2024-10-09 10:37:52,219 - Train: 94.04% [352950/375300]  [282.1/300.0] [batch_t 0.115 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.000056] [CE 3.331 (3.128)] [KD 0.000 (0.000)]
2024-10-09 10:37:58,296 - Train: 94.06% [353000/375300]  [282.2/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.106] [lr 0.000056] [CE 3.248 (3.114)] [KD 0.000 (0.000)]
2024-10-09 10:38:04,361 - Train: 94.07% [353050/375300]  [282.2/300.0] [batch_t 0.118 (0.121)] [data_t 0.004] [optim_t 0.113] [lr 0.000056] [CE 2.950 (3.130)] [KD 0.000 (0.000)]
2024-10-09 10:38:10,596 - Train: 94.08% [353100/375300]  [282.3/300.0] [batch_t 0.122 (0.125)] [data_t 0.004] [optim_t 0.118] [lr 0.000056] [CE 3.005 (3.064)] [KD 0.000 (0.000)]
